context,platform,algorithm,mode,key_size_bits,message_size_bytes,metric,raw_count,raw_mean,aggregated_value,abs_diff,rel_diff_pct,source_csvs
platform_comparison,raspberry_pi,AES,ECB,128,16384,avalanche,3,0.5013151041666667,0.5013151041666667,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,128,16384,ci95_enc,3,1.8606413648915066,1.8606413648915066,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,128,16384,key_avalanche,3,0.4998567708333333,0.4998567708333333,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,128,16384,throughput_dec,3,67.48177742810725,67.48177742810725,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,128,16384,throughput_enc,3,53.94723447693442,53.94723447693442,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,192,64,avalanche,3,0.500390625,0.500390625,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,192,64,ci95_enc,3,0.09053419707327638,0.09053419707327638,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,192,64,key_avalanche,3,0.5004817708333333,0.5004817708333333,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,192,64,throughput_dec,3,1.584163718576493,1.584163718576493,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,192,64,throughput_enc,3,1.4793389825955734,1.4793389825955734,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,192,256,avalanche,3,0.5006640625,0.5006640625,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,192,256,ci95_enc,3,0.3447102830947238,0.3447102830947238,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,192,256,key_avalanche,3,0.5005078125,0.5005078125,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,192,256,throughput_dec,3,5.981507939346659,5.981507939346659,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,192,256,throughput_enc,3,5.53380328524081,5.53380328524081,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,192,1024,avalanche,3,0.5011067708333333,0.5011067708333333,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,192,1024,ci95_enc,3,0.8687110838155196,0.8687110838155196,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,192,1024,key_avalanche,3,0.5002083333333334,0.5002083333333334,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,192,1024,throughput_dec,3,18.30148752799636,18.30148752799636,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,192,1024,throughput_enc,3,17.964150746407768,17.964150746407768,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,192,4096,avalanche,3,0.49880208333333337,0.49880208333333337,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,192,4096,ci95_enc,3,1.4082566799812382,1.4082566799812382,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,192,4096,key_avalanche,3,0.49720052083333327,0.49720052083333327,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,192,4096,throughput_dec,3,42.0948646537193,42.0948646537193,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,192,4096,throughput_enc,3,36.43754427272966,36.43754427272966,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,192,16384,avalanche,3,0.5036718749999999,0.5036718749999999,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,192,16384,ci95_enc,3,1.4491834345968018,1.4491834345968018,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,192,16384,key_avalanche,3,0.5007812500000001,0.5007812500000001,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,192,16384,throughput_dec,3,55.48409722352901,55.48409722352901,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,192,16384,throughput_enc,3,48.206883858380365,48.206883858380365,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,256,64,avalanche,3,0.5007161458333332,0.5007161458333332,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,256,64,ci95_enc,3,0.10486426507157914,0.10486426507157914,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,256,64,key_avalanche,3,0.50109375,0.50109375,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,256,64,throughput_dec,3,1.530890003649566,1.530890003649566,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,256,64,throughput_enc,3,1.489314224180769,1.489314224180769,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,256,256,avalanche,3,0.49833333333333335,0.49833333333333335,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,256,256,ci95_enc,3,0.3290885030997166,0.3290885030997166,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,256,256,key_avalanche,3,0.49828125,0.49828125,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,256,256,throughput_dec,3,5.815310049376848,5.815310049376848,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,256,256,throughput_enc,3,5.655761815462067,5.655761815462067,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,256,1024,avalanche,3,0.49828125,0.49828125,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,256,1024,ci95_enc,3,0.3966057148153106,0.3966057148153106,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,256,1024,key_avalanche,3,0.5022786458333334,0.5022786458333334,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,256,1024,throughput_dec,3,17.80691630761879,17.80691630761879,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,256,1024,throughput_enc,3,17.90533319955747,17.90533319955747,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,256,4096,avalanche,3,0.5016015625,0.5016015625,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,256,4096,ci95_enc,3,1.8687217797079076,1.8687217797079076,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,256,4096,key_avalanche,3,0.502890625,0.502890625,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,256,4096,throughput_dec,3,40.016252432682,40.016252432682,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,256,4096,throughput_enc,3,36.410029128534006,36.410029128534006,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,256,16384,avalanche,3,0.4989192708333334,0.4989192708333334,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,256,16384,ci95_enc,3,1.1612598116449548,1.1612598116449548,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,256,16384,key_avalanche,3,0.5017187500000001,0.5017187500000001,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,256,16384,throughput_dec,3,41.89915311038725,41.89915311038725,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,ECB,256,16384,throughput_enc,3,50.15429676629859,50.15429676629859,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,128,64,avalanche,3,0.5018880208333334,0.5018880208333334,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,128,64,ci95_enc,3,0.08093210773539454,0.08093210773539454,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,128,64,key_avalanche,3,0.5040625,0.5040625,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,128,64,throughput_dec,3,0.16047187878497315,0.16047187878497315,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,128,64,throughput_enc,3,0.15240022088488422,0.15240022088488422,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,128,256,avalanche,3,0.49592447916666665,0.49592447916666665,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,128,256,ci95_enc,3,0.05844947289046735,0.05844947289046735,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,128,256,key_avalanche,3,0.5013671875,0.5013671875,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,128,256,throughput_dec,3,0.6438028606113719,0.6438028606113719,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,128,256,throughput_enc,3,0.8298327831787103,0.8298327831787103,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,128,1024,avalanche,3,0.5011197916666666,0.5011197916666666,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,128,1024,ci95_enc,3,0.16945679633414693,0.16945679633414693,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,128,1024,key_avalanche,3,0.4992578125,0.4992578125,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,128,1024,throughput_dec,3,2.2955866251780526,2.2955866251780526,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,128,1024,throughput_enc,3,2.9110916672579528,2.9110916672579528,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,128,4096,avalanche,3,0.5002994791666666,0.5002994791666666,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,128,4096,ci95_enc,3,0.3625262654725859,0.3625262654725859,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,128,4096,key_avalanche,3,0.49975260416666667,0.49975260416666667,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,128,4096,throughput_dec,3,6.7735110589967,6.7735110589967,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,128,4096,throughput_enc,3,8.171353739923624,8.171353739923624,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,128,16384,avalanche,3,0.5013411458333333,0.5013411458333333,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,128,16384,ci95_enc,3,0.4582561827110998,0.4582561827110998,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,128,16384,key_avalanche,3,0.498515625,0.498515625,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,128,16384,throughput_dec,3,14.417627518433285,14.417627518433285,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,128,16384,throughput_enc,3,14.714337542134835,14.714337542134835,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,192,64,avalanche,3,0.4981380208333333,0.4981380208333333,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,192,64,ci95_enc,3,0.010116269956276125,0.010116269956276125,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,192,64,key_avalanche,3,0.4967057291666667,0.4967057291666667,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,192,64,throughput_dec,3,0.16962337787105045,0.16962337787105045,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,192,64,throughput_enc,3,0.2188753898119111,0.2188753898119111,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,192,256,avalanche,3,0.49994791666666666,0.49994791666666666,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,192,256,ci95_enc,3,0.10773579507640545,0.10773579507640545,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,192,256,key_avalanche,3,0.5026171875,0.5026171875,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,192,256,throughput_dec,3,0.48895646452275093,0.48895646452275093,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,192,256,throughput_enc,3,0.716034387897642,0.716034387897642,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,192,1024,avalanche,3,0.5001041666666667,0.5001041666666667,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,192,1024,ci95_enc,3,0.18237420940456153,0.18237420940456153,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,192,1024,key_avalanche,3,0.49829427083333333,0.49829427083333333,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,192,1024,throughput_dec,3,2.177256889069129,2.177256889069129,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,192,1024,throughput_enc,3,2.3356407446627934,2.3356407446627934,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,192,4096,avalanche,3,0.49802083333333336,0.49802083333333336,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,192,4096,ci95_enc,3,0.2763081328837056,0.2763081328837056,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,192,4096,key_avalanche,3,0.4988020833333333,0.4988020833333333,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,192,4096,throughput_dec,3,6.3415855272895145,6.3415855272895145,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,192,4096,throughput_enc,3,7.738711276128434,7.738711276128434,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,192,16384,avalanche,3,0.49942708333333335,0.49942708333333335,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,192,16384,ci95_enc,3,0.39279960657277896,0.39279960657277896,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,192,16384,key_avalanche,3,0.49826822916666663,0.49826822916666663,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,192,16384,throughput_dec,3,13.22679816677067,13.22679816677067,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,192,16384,throughput_enc,3,13.740067686299064,13.740067686299064,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,256,64,avalanche,3,0.5000260416666668,0.5000260416666668,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,256,64,ci95_enc,3,0.008573853241695965,0.008573853241695965,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,256,64,key_avalanche,3,0.5008333333333334,0.5008333333333334,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,256,64,throughput_dec,3,0.17000354035049314,0.17000354035049314,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,256,64,throughput_enc,3,0.22089912227269837,0.22089912227269837,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,256,256,avalanche,3,0.4964583333333333,0.4964583333333333,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,256,256,ci95_enc,3,0.04521660272748615,0.04521660272748615,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,256,256,key_avalanche,3,0.4991536458333334,0.4991536458333334,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,256,256,throughput_dec,3,0.6407680975809681,0.6407680975809681,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,256,256,throughput_enc,3,0.842748531962279,0.842748531962279,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,256,1024,avalanche,3,0.4978255208333333,0.4978255208333333,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,256,1024,ci95_enc,3,0.17304913746969217,0.17304913746969217,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,256,1024,key_avalanche,3,0.4991536458333334,0.4991536458333334,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,256,1024,throughput_dec,3,2.2486920155599344,2.2486920155599344,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,256,1024,throughput_enc,3,2.6400951919800817,2.6400951919800817,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,256,4096,avalanche,3,0.49942708333333335,0.49942708333333335,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,256,4096,ci95_enc,3,0.36294334374426435,0.36294334374426435,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,256,4096,key_avalanche,3,0.5008333333333334,0.5008333333333334,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,256,4096,throughput_dec,3,6.541970817704115,6.541970817704115,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,256,4096,throughput_enc,3,7.5332569905174305,7.5332569905174305,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,256,16384,avalanche,3,0.5,0.5,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,256,16384,ci95_enc,3,0.4238462480095691,0.4238462480095691,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,256,16384,key_avalanche,3,0.5003385416666667,0.5003385416666667,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,256,16384,throughput_dec,3,13.633859112088144,13.633859112088144,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
platform_comparison,raspberry_pi,AES,GCM,256,16384,throughput_enc,3,13.857208659120362,13.857208659120362,0.0,0.0,"raspberry-pi_experience1.csv, raspberry-pi_experience2.csv, raspberry-pi_experience3.csv"
