algorithm,mode,key_size_bytes,message_size_bytes,repetitions,avg_encrypt_time_s,avg_decrypt_time_s,throughput_encrypt_mbps,throughput_decrypt_mbps,avalanche_score,key_avalanche_score,ci95_encrypt_mbps,ci95_decrypt_mbps,extra
DES,CTR,8,64,100,7.319599855691194e-05,7.06809968687594e-05,0.8338591924877349,0.863529929598053,0.5003125,0.458671875,0.16722266535034527,0.16520701232715757,{}
DES,CTR,8,256,100,9.83869971241802e-05,0.00011867699795402587,2.4814318165626634,2.0571857159259905,0.5028125,0.4415625,0.32936756474423595,0.25292017923962146,{}
DES,CTR,8,1024,100,0.0004486780019942671,0.0003360829979646951,2.176533049669054,2.9057182479150168,0.503203125,0.453125,0.25436449459090366,0.31533762297244744,{}
DES,CTR,8,4096,100,0.0016734450042713434,0.0011948650027625264,2.334256572537244,3.269197767922531,0.503828125,0.436015625,0.2914930202170876,0.21171640545859124,{}
DES,CTR,8,16384,100,0.007603504002327099,0.0047743709909264,2.054973601015778,3.2726824182065055,0.5040625,0.446796875,0.6108848566431809,0.14227934103164738,{}
3DES,ECB,16,64,100,9.140299982391298e-05,7.650400162674487e-05,0.6677587865560611,0.7978034475606156,0.501328125,0.44890625,0.06120399418345298,0.09500064899036094,{}
3DES,ECB,16,256,100,9.36420017387718e-05,0.0001284760027192533,2.6071700782418805,1.9002819190561049,0.504453125,0.45453125,0.22894848970571058,0.10386663478194343,{}
3DES,ECB,16,1024,100,0.00015017400262877346,0.0002308319986332208,6.502873219767865,4.2306201297147865,0.4915625,0.429453125,0.4040564680357933,1.349370768391172,{}
3DES,ECB,16,4096,100,0.00041587999556213617,0.00041369099402800203,9.39273358104182,9.442434223587648,0.501953125,0.451484375,0.5855242261970951,0.49402517489454745,{}
3DES,ECB,16,16384,100,0.0013761059998068958,0.0013292150059714914,11.354503215735273,11.755058383936962,0.5021875,0.44890625,0.39404335727772355,0.29320656454469224,{}
3DES,ECB,24,64,100,0.00012513799709267914,0.00011775900376960635,0.4877427933003948,0.5183056436976515,0.49921875,0.460078125,0.060081008091160806,0.06104797729176462,{}
3DES,ECB,24,256,100,0.0001228390051983297,0.00012606199714355171,1.9874845502519563,1.9366710867033745,0.49984375,0.4228125,0.2438015653791036,0.1646062959717539,{}
3DES,ECB,24,1024,100,0.0002633359981700778,0.0001823039981536567,3.708427661945705,5.356780486936413,0.496953125,0.423125,0.34365517252717237,0.36994358157802365,{}
3DES,ECB,24,4096,100,0.0004597610014025122,0.0004696889955084771,8.496262162479828,8.316673452762423,0.506171875,0.44640625,0.46953952908028296,0.3851939078652351,{}
3DES,ECB,24,16384,100,0.0013651079987175763,0.0014294800034258515,11.445980841573412,10.930548145167169,0.50078125,0.454921875,0.3231918963326485,0.42059214326148997,{}
3DES,CBC,16,64,100,9.361899923533201e-05,0.00012421100051142277,0.6519526671778948,0.4913828565802998,0.499296875,0.4375,0.06711517697902511,0.09240940514754856,{}
3DES,CBC,16,256,100,0.0003690079995431006,0.00014309899997897447,0.6616133669250822,1.7060959547996253,0.498828125,0.4428125,0.04934759323015756,0.13483723050026197,{}
3DES,CBC,16,1024,100,0.0014381399995181709,0.00039413199992850424,0.6790455034469411,2.477754915046606,0.498046875,0.45625,0.040122208527745465,0.1468493893927661,{}
3DES,CBC,16,4096,100,0.0054795889963861555,0.0011841329978778958,0.7128728089964798,3.298827080235459,0.494296875,0.43046875,0.0228151066018431,0.16601840884303007,{}
3DES,CBC,16,16384,100,0.021728829989442602,0.004146479001501575,0.7190907199141291,3.7682573562633936,0.506328125,0.45015625,0.015223803869795913,0.15600808942647287,{}
