platform,algorithm,mode,key_size_bits,message_size_bytes,samples,source_files_count,source_files,repetitions_min,repetitions_max,throughput_encrypt_mbps_mean,ci95_encrypt_mbps_mean,ic95_relative_pct_mean,threshold_rel_ic95_pct,confidence_95_condition,threshold_condition,overall_status
arm,AES,CBC,128,4096,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,0.336829145855583,0.004054442492047463,1.2876536391745028,10.0,PASS,PASS,PASS
arm,AES,CBC,128,16384,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,0.360119168192843,0.006128385513596329,1.8116867484879577,10.0,PASS,PASS,PASS
arm,AES,CBC,192,64,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,0.27995444925441987,0.005449420948164681,1.9965818276853853,10.0,PASS,PASS,PASS
arm,AES,CBC,192,256,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,0.3430606823909466,0.0022561922722860307,0.7062263440600732,10.0,PASS,PASS,PASS
arm,AES,CBC,192,1024,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,0.3624449573282888,0.003397082681482744,0.9375656306921366,10.0,PASS,PASS,PASS
arm,AES,CBC,192,4096,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,0.37334809753899156,0.0013898898866930767,0.3755015512986155,10.0,PASS,PASS,PASS
arm,AES,CBC,192,16384,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,0.3793289638482861,0.0004529116557129983,0.12077766498933662,10.0,PASS,PASS,PASS
arm,AES,CBC,256,64,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,0.27907569917532615,0.004094557532467818,1.559403451570808,10.0,PASS,PASS,PASS
arm,AES,CBC,256,256,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,0.3402105210968156,0.002927472196435107,0.9087009388388956,10.0,PASS,PASS,PASS
arm,AES,CBC,256,1024,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,0.361615001099733,0.0019677071834168116,0.5720594758270368,10.0,PASS,PASS,PASS
arm,AES,CBC,256,4096,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,0.36343203688585707,0.002362813015849883,0.6548971018899067,10.0,PASS,PASS,PASS
arm,AES,CBC,256,16384,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,0.37126656579119494,0.0019334466763810945,0.5084493127965054,10.0,PASS,PASS,PASS
arm,AES,CTR,128,64,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,0.8881865603498721,0.06911391377988421,7.862722778386824,10.0,PASS,PASS,PASS
