context,platform,algorithm,mode,key_size_bits,message_size_bytes,throughput_enc_mbps,throughput_dec_mbps,avalanche_score,key_avalanche_score,ci95_enc_mbps,source_csvs
performance,x86,AES,GCM,192,4096,22.998362243859216,19.062244029632406,0.49828125,0.501708984375,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,192,16384,81.89300293402086,70.78550123964341,0.49784179687499996,0.49962890625,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,256,64,0.3770175204716236,0.27475502729888557,0.49763671875000004,0.49870117187499996,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,256,256,1.5126242684821034,1.2589761345079715,0.49869140625,0.50146484375,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,256,1024,6.788894729756974,5.1732787746347135,0.50318359375,0.49732421875000005,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,256,4096,25.392637977001762,19.151217039317395,0.5008984375,0.49712890625,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,256,16384,81.78487416378343,68.4903288022563,0.49962890625,0.501044921875,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,ChaCha20,Stream,256,64,2.87219457259737,3.4357334321076847,0.5948876953125,0.5927050781250001,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,ChaCha20,Stream,256,256,12.766709846648936,11.971750922475245,0.59457275390625,0.59350341796875,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,ChaCha20,Stream,256,1024,36.680689810182386,34.42761488451025,0.59400634765625,0.593486328125,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,ChaCha20,Stream,256,4096,86.78138333902152,89.30397989315817,0.5935205078125001,0.59332763671875,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,ChaCha20,Stream,256,16384,118.84713779097117,124.5826451021644,0.5943603515625,0.5928906249999999,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,DES,CBC,64,64,0.20661343867378248,1.373085298595913,0.5007812500000001,0.4485546875,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,DES,CBC,64,256,0.2444371567865039,3.281853198028583,0.497890625,0.43732421875,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,DES,CBC,64,1024,0.27574229768954234,4.4249135281419605,0.504296875,0.43337890625000003,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,DES,CBC,64,4096,0.264227337854405,5.823526736138945,0.49843750000000003,0.44251953125,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,DES,CBC,64,16384,0.2567434520895251,6.151477862393577,0.49875,0.44076171875,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
